2.843749487797282427e-01,1.768861352870793879e-01,3.092393175001229011e-01,2.294995984330694405e-01
1.638665692719746825e-01,2.096420745069393632e-01,3.635256878500121580e-01,2.629656683710737686e-01
1.295851469233686749e-02,1.731113077714966850e-02,6.617060087774747634e-01,3.080243457530387197e-01
