4.478577202910266619e-01,2.333602802479116112e-01,3.187819994610617269e-01
1.473695918140362493e-01,3.162792422051681207e-01,5.363511659807955745e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
