Chrom,Promoter_Precision,Promoter_Recall,Enhancer_Precision,Enhancer_Recall,Weak_Precision,Weak_Recall
1,0.723404255319149,0.21739130434782608,0.14709959479633183,0.9616591146741025,0.125,0.0003370862266567788
2,0.66728280961183,0.32493249324932494,0.10409428115315993,0.934654300168634,0.16216216216216217,0.00032621105855488503
3,0.6232179226069247,0.3591549295774648,0.09762885450295002,0.9231578947368421,0.037037037037037035,6.356470887363335e-05
4,0.5615384615384615,0.41714285714285715,0.05537777295655475,0.9444958371877891,0.07142857142857142,5.787037037037037e-05
5,0.6394736842105263,0.3351724137931035,0.07912837056424615,0.9174311926605505,0.047619047619047616,6.808278867102397e-05
6,0.7377622377622378,0.23549107142857142,0.12217194570135746,0.9663157894736842,0.0,0.0
7,0.6805896805896806,0.3449564134495641,0.09817138759411975,0.9275067750677507,0.19230769230769232,0.00041325729399123895
8,0.6185567010309279,0.3185840707964602,0.09367088607594937,0.9311621021465581,0.038461538461538464,8.452370890034655e-05
9,0.49240121580547114,0.4778761061946903,0.11378490790255497,0.9061514195583596,0.23809523809523808,0.0005655468838366701
10,0.6678966789667896,0.26500732064421667,0.12062290286500904,0.949221394719025,0.0,0.0
11,0.7385892116182573,0.2320730117340287,0.12280243690165361,0.9559620596205962,0.043478260869565216,0.00010514141520344864
12,0.7537688442211056,0.20053475935828877,0.13989491461812723,0.9719687092568449,0.0,0.0
13,0.5894039735099338,0.4810810810810811,0.06257468766974471,0.9216,0.2222222222222222,0.000233781414377557
14,0.5570776255707762,0.40264026402640263,0.12050156739811912,0.9312015503875969,0.2222222222222222,0.00029120559114735004
15,0.5364583333333334,0.35517241379310344,0.13733658957046402,0.9428007889546351,0.2857142857142857,0.0006822445846836091
16,0.7142857142857143,0.20426287744227353,0.18955479452054794,0.9668122270742358,0.0,0.0
17,0.7608695652173914,0.07865168539325842,0.37819905213270144,0.9868095630667766,0.7402597402597403,0.0463038180341186
18,0.5714285714285714,0.4838709677419355,0.07637926254505129,0.9516407599309153,0.5,0.00030211480362537764
19,0.7894736842105263,0.019329896907216496,0.37065439672801637,0.9945130315500685,0.8947368421052632,0.06692913385826772
20,0.7322834645669292,0.2473404255319149,0.18138138138138138,0.9648562300319489,0.0,0.0
21,0.547945205479452,0.43010752688172044,0.10012360939431397,0.9230769230769231,0.42857142857142855,0.0010445682451253482
22,0.4945054945054945,0.2571428571428571,0.32498072474942175,0.95578231292517,0.14285714285714285,0.0006116207951070336
