Chrom,Promoter_Precision,Promoter_Recall,Enhancer_Precision,Enhancer_Recall,Weak_Precision,Weak_Recall
1,0.08282407407407408,0.928386092371562,0.6471354166666666,0.14643488509133765,1.0,5.8657907085875174e-05
2,0.05014912654452493,0.9491935483870968,0.6797297297297298,0.16567852437417654,0.0,0.0
3,0.04767507289375415,0.942366026289181,0.6262975778546713,0.15476699444206926,0.0,0.0
4,0.03583230070218918,0.9253333333333333,0.2733812949640288,0.1944977607165707,0.0,0.0
5,0.0436912116658318,0.9389952153110048,0.5766990291262136,0.16265060240963855,0.0,0.0
6,0.0602841042498239,0.9456721915285451,0.6828282828282828,0.1483106625713032,0.0,0.0
7,0.055544778532169416,0.940854326396495,0.6066536203522505,0.16154247003647734,0.0,0.0
8,0.04262743756414643,0.9312406576980568,0.5901287553648069,0.16166960611405057,0.0,0.0
9,0.05819334933150497,0.9523141654978962,0.5888324873096447,0.14664981036662453,0.0,0.0
10,0.05651467058914609,0.9455958549222798,0.6907216494845361,0.14872364039955605,0.0,0.0
11,0.06653576013896231,0.9422459893048128,0.6402439024390244,0.12131715771230503,0.0,0.0
12,0.06961683756071235,0.9299691040164778,0.6447058823529411,0.15239154616240266,0.0,0.0
13,0.04033683335066015,0.9603960396039604,0.29520865533230295,0.21316964285714285,0.0,0.0
14,0.06655211912943872,0.938610662358643,0.6677966101694915,0.15560821484992102,0.0,0.0
15,0.07318017552916882,0.9356435643564357,0.6689895470383276,0.15483870967741936,0.0,0.0
16,0.09209666884389288,0.9437751004016064,0.7021276595744681,0.132,0.0,0.0
17,0.13438342557116503,0.9158607350096711,0.60828025477707,0.12173358827278521,0.0,0.0
18,0.037445802128498226,0.9193548387096774,0.470404984423676,0.19383825417201542,0.0,0.0
19,0.1841209829867675,0.9276190476190476,0.6186440677966102,0.11717495987158909,0.0,0.0
20,0.08031774051191527,0.9439834024896265,0.7285714285714285,0.14166666666666666,0.0,0.0
21,0.050665157090291534,0.9226804123711341,0.4860335195530726,0.1843220338983051,0.0,0.0
22,0.12756933115823818,0.9399038461538461,0.7375,0.1264737406216506,0.0,0.0
