Chrom,Promoter_Precision,Promoter_Recall,Enhancer_Precision,Enhancer_Recall,Weak_Precision,Weak_Recall
1,0.5502392344497608,0.24261603375527427,0.1981289882906883,0.9498069498069498,0.9690553745928339,0.04724847137298499
2,0.4003139717425432,0.26288659793814434,0.13733232093140976,0.9429961765728189,0.0,0.0
3,0.3992740471869328,0.26993865030674846,0.10639180143356436,0.9368805425143454,0.0,0.0
4,0.36069114470842334,0.3081180811808118,0.06383722963913017,0.9366980325064157,0.0,0.0
5,0.37528604118993136,0.25585023400936036,0.10760933134056794,0.9446662863662293,0.0,0.0
6,0.41275797373358347,0.273972602739726,0.11548592818522113,0.9401805869074492,0.0,0.0
7,0.4305555555555556,0.25444596443228457,0.12034095311894615,0.9463741620962828,0.0,0.0
8,0.34332425068119893,0.23507462686567165,0.10969780442355992,0.9357290946786455,0.0,0.0
9,0.40897097625329815,0.2663230240549828,0.17947316646628048,0.9350797266514806,0.0,0.0
10,0.4319371727748691,0.2631578947368421,0.1933423650087091,0.9478178368121443,0.0,0.0
11,0.5565749235474006,0.2345360824742268,0.19445843828715365,0.9549727857496288,0.9916434540389972,0.04555925262349629
12,0.5402298850574713,0.27011494252873564,0.14347044728434505,0.952286282306163,0.9969418960244648,0.03841621494225784
13,0.3484848484848485,0.2893081761006289,0.07741176470588235,0.9293785310734464,0.0,0.0
14,0.4444444444444444,0.2950108459869848,0.15118045008974182,0.9256128486897718,0.0,0.0
15,0.4564459930313589,0.2651821862348178,0.22279882373291818,0.9387755102040817,0.0,0.0
16,0.5654205607476636,0.2130281690140845,0.2607879924953096,0.9559834938101788,0.9640287769784173,0.07052631578947369
17,0.6338028169014085,0.17285531370038412,0.4460035078927587,0.9705561613958561,0.9728260869565217,0.10095882684715173
18,0.28846153846153844,0.2510460251046025,0.10970012239902081,0.9446640316205533,0.0,0.0
19,0.6035502958579881,0.13783783783783785,0.43178554332216373,0.9544973544973545,0.9139784946236559,0.22397891963109354
20,0.5225806451612903,0.2040302267002519,0.2985257985257985,0.9619952494061758,0.9690721649484536,0.035311795642374154
21,0.4230769230769231,0.2913907284768212,0.14597025250778278,0.9274725274725275,0.0,0.0
22,0.4642857142857143,0.16938110749185667,0.5208940719144801,0.9579982126899017,0.975609756097561,0.09685230024213075
