Chrom,Promoter_Precision,Promoter_Recall,Enhancer_Precision,Enhancer_Recall,Weak_Precision,Weak_Recall
1,0.25925925925925924,0.004551365409622887,0.2669428441970354,0.9906317559452318,0.6179775280898876,0.0055758313057583135
2,0.18518518518518517,0.006830601092896175,0.18349474551823614,0.9818081587651599,0.8552631578947368,0.021023352092632123
3,0.3611111111111111,0.0208,0.18134621189254452,0.9813786344331917,0.8587896253602305,0.02247021565374755
4,0.2,0.011494252873563218,0.12339923281203895,0.9725581395348837,0.9461966604823747,0.06631558416227813
5,0.19230769230769232,0.009746588693957114,0.17685287610619468,0.9785768936495792,0.8285714285714286,0.019926135875633428
6,0.16,0.006299212598425197,0.18216332378223496,0.9810956790123457,0.8556338028169014,0.022006882811084948
7,0.2857142857142857,0.012096774193548387,0.16812636847044105,0.979498861047836,0.8627450980392157,0.021208907741251327
8,0.2727272727272727,0.0070921985815602835,0.16161531357568634,0.9816420193778684,0.8457943925233645,0.018560295324036094
9,0.17647058823529413,0.007633587786259542,0.19646823633940472,0.9816870144284129,0.8457142857142858,0.021139837166119127
10,0.2777777777777778,0.006657789613848202,0.2358490566037736,0.9872900590104403,0.5510204081632653,0.0042620363062352016
11,0.2222222222222222,0.004901960784313725,0.24459474442842888,0.9914606741573033,0.7391304347826086,0.005627275736511089
12,0.375,0.0075282308657465494,0.21302797882683375,0.9904570567553993,0.6944444444444444,0.003833767827020396
13,0.18181818181818182,0.007434944237918215,0.14167153711279953,0.9845653939886271,0.9686346863468634,0.06900630914826499
14,0.21428571428571427,0.008287292817679558,0.1774193548387097,0.9835294117647059,0.8617886178861789,0.01903735632183908
15,0.3333333333333333,0.009416195856873822,0.289080769922648,0.9913633559531153,0.6,0.005214368482039398
16,0.1111111111111111,0.0019267822736030828,0.21778685480876345,0.9915469146238377,0.6,0.004034427111350188
17,0.8,0.014109347442680775,0.3951734539969834,0.9894259818731118,0.8349514563106796,0.05595315549772284
18,0.10526315789473684,0.009009009009009009,0.14994798632783474,0.9701923076923077,0.9444444444444444,0.06358381502890173
19,0.5,0.004098360655737705,0.3430863614912695,0.9972565157750343,0.875,0.02258064516129032
20,0.21052631578947367,0.0103359173126615,0.23037790697674418,0.9824380165289256,0.6363636363636364,0.004975124378109453
21,0.0,0.0,0.14919216225507048,0.9730941704035875,0.9550561797752809,0.06695549428909019
22,0.4,0.015209125475285171,0.36193379790940766,0.9916467780429594,0.8,0.009836065573770493
