Chrom,Promoter_Precision,Promoter_Recall,Enhancer_Precision,Enhancer_Recall,Weak_Precision,Weak_Recall
1,0.8133333333333334,0.12373225152129817,0.2453382084095064,0.2488872403560831,0.8495687908780459,0.9138338936620595
2,0.7124463519313304,0.16666666666666666,0.2751677852348993,0.3293172690763052,0.9077714873906331,0.9230688716767846
3,0.7422680412371134,0.18158890290037832,0.2541239411502452,0.3216704288939052,0.9126225565764321,0.919883149978246
4,0.7909090909090909,0.1638418079096045,0.1689401888772298,0.3029162746942615,0.9449934516013812,0.9218350754936121
5,0.8055555555555556,0.17549167927382753,0.23377308707124012,0.33790999237223496,0.9271075147575778,0.9230058108821976
6,0.8813559322033898,0.12667478684531058,0.203125,0.23622508792497068,0.88819384526891,0.9161907587332196
7,0.815068493150685,0.15930388219544847,0.24944444444444444,0.33112094395280234,0.91004957897222,0.9214342629482072
8,0.6929824561403509,0.15221579961464354,0.24336009882643608,0.31444533120510776,0.9161337924249877,0.919072292129287
9,0.7671232876712328,0.19343696027633853,0.28737201365187715,0.3502495840266223,0.8973396622143724,0.9145010687366408
10,0.7764705882352941,0.11320754716981132,0.24317295188556567,0.27786032689450224,0.8880920928477071,0.9144966964632725
11,0.7478991596638656,0.12125340599455041,0.23365079365079366,0.268809349890431,0.8824139556812824,0.9178109062377403
12,0.8352941176470589,0.09902370990237098,0.11556064073226545,0.2187725631768953,0.8513938848920863,0.7971792442900747
13,0.7391304347826086,0.17406143344709898,0.16873706004140787,0.26375404530744334,0.9353842499109157,0.9218073276366616
14,0.8045977011494253,0.14644351464435146,0.26881720430107525,0.3067484662576687,0.8787575150300602,0.911777810782712
15,0.8,0.15384615384615385,0.2857142857142857,0.2920634920634921,0.8668715626011,0.9166951761888471
16,0.8414634146341463,0.12410071942446044,0.13993808049535603,0.21200750469043153,0.7913459538173497,0.7791888570258091
17,0.7714285714285715,0.036935704514363885,0.19615384615384615,0.21503865073787773,0.6529209621993127,0.7567567567567568
18,0.7962962962962963,0.1894273127753304,0.21680876979293545,0.3167259786476868,0.9300818027473375,0.9178979436405179
19,0.875,0.02280130293159609,0.2695984703632887,0.14968152866242038,0.4174503657262278,0.8907469342251951
20,0.8235294117647058,0.11170212765957446,0.26907630522088355,0.23344947735191637,0.8272888102609465,0.9162380602498164
21,0.7037037037037037,0.12582781456953643,0.2402745995423341,0.2924791086350975,0.898258791396381,0.9125910509885536
22,0.75,0.08385093167701864,0.28452579034941766,0.21455457967377667,0.6574117647058824,0.8502738892270237
